id,age,job,marital,education,defaultloan,housingloan,loan
33250,51,blue-collar,married,basic.9y,unknown,yes,no
35326,51,entrepreneur,married,illiterate,no,no,no
39215,51,management,divorced,university.degree,no,yes,no
5147,51,services,single,high.school,unknown,no,no
14855,51,admin.,married,basic.9y,no,no,yes
15513,51,admin.,married,basic.4y,unknown,no,no
21968,51,management,married,university.degree,no,no,no
26733,51,technician,married,professional.course,no,unknown,unknown
35013,51,entrepreneur,married,university.degree,unknown,yes,yes
36738,51,admin.,divorced,basic.9y,unknown,yes,no
3285,51,admin.,single,university.degree,no,yes,yes
14362,51,admin.,married,university.degree,no,yes,no
19134,51,services,married,high.school,no,no,no
19234,51,services,married,high.school,no,unknown,unknown
1469,51,admin.,single,university.degree,unknown,yes,no
12082,51,admin.,married,basic.6y,unknown,no,no
14922,51,admin.,married,university.degree,no,yes,no
17095,51,retired,married,university.degree,unknown,no,no
18760,51,services,married,unknown,unknown,no,no
28425,51,blue-collar,married,professional.course,no,no,yes
31784,51,blue-collar,married,basic.4y,unknown,no,no
32098,51,blue-collar,married,basic.4y,unknown,yes,no
35768,51,self-employed,married,university.degree,unknown,yes,no
38175,51,retired,divorced,high.school,no,no,no
39216,51,management,divorced,university.degree,no,no,no
40783,51,blue-collar,divorced,basic.4y,no,yes,no
15938,51,admin.,married,high.school,no,yes,yes
26485,51,technician,married,university.degree,no,yes,no
29984,51,blue-collar,married,basic.9y,unknown,no,no
8098,51,technician,single,basic.9y,no,yes,no
17067,51,retired,married,basic.9y,unknown,no,no
24337,51,technician,married,basic.6y,unknown,no,no
25879,51,technician,married,professional.course,no,yes,no
27145,51,technician,married,professional.course,no,yes,no
28638,51,blue-collar,married,high.school,no,no,yes
31503,51,blue-collar,married,basic.4y,no,no,no
35130,51,entrepreneur,married,university.degree,no,no,no
39615,51,technician,divorced,professional.course,no,yes,no
12123,51,admin.,married,professional.course,unknown,no,no
14884,51,admin.,married,basic.9y,no,no,yes
16305,51,admin.,married,university.degree,no,yes,no
24133,51,technician,married,unknown,no,yes,no
26476,51,technician,married,professional.course,no,yes,yes
27532,51,unemployed,married,basic.9y,no,no,no
27724,51,unemployed,married,basic.6y,no,yes,no
28751,51,blue-collar,married,basic.4y,no,unknown,unknown
34719,51,entrepreneur,married,basic.9y,no,no,yes
40141,51,unemployed,divorced,high.school,no,no,no
12467,51,admin.,married,professional.course,no,yes,no
21959,51,management,married,university.degree,unknown,yes,yes
25292,51,technician,married,professional.course,unknown,yes,yes
25841,51,technician,married,high.school,no,yes,no
27851,51,blue-collar,married,basic.4y,unknown,unknown,unknown
29053,51,blue-collar,married,unknown,no,no,no
31392,51,blue-collar,married,basic.4y,no,no,yes
31531,51,blue-collar,married,basic.9y,unknown,no,no
39527,51,technician,divorced,unknown,unknown,yes,no
40319,51,blue-collar,divorced,basic.4y,no,yes,no
19785,51,services,married,high.school,no,yes,no
21005,51,housemaid,married,basic.9y,no,yes,no
29104,51,blue-collar,married,basic.6y,unknown,yes,no
31888,51,blue-collar,married,basic.9y,unknown,no,no
32253,51,blue-collar,married,basic.4y,no,yes,yes
37422,51,admin.,divorced,university.degree,no,yes,yes
18968,51,services,married,high.school,no,no,yes
23748,51,technician,married,professional.course,unknown,no,no
31348,51,blue-collar,married,basic.4y,no,yes,no
32167,51,blue-collar,married,professional.course,no,no,no
5551,51,services,single,high.school,unknown,no,no
14903,51,admin.,married,high.school,no,no,no
20973,51,housemaid,married,basic.4y,no,yes,no
21596,51,management,married,basic.4y,no,no,no
28295,51,blue-collar,married,basic.4y,unknown,no,no
32862,51,blue-collar,married,basic.9y,unknown,no,no
33513,51,blue-collar,married,university.degree,no,no,no
19649,51,services,married,high.school,no,yes,no
26871,51,technician,married,professional.course,no,yes,no
30351,51,blue-collar,married,basic.4y,no,no,no
37495,51,admin.,divorced,professional.course,no,no,yes
21007,51,housemaid,married,basic.9y,no,no,no
21840,51,management,married,unknown,unknown,yes,yes
24969,51,technician,married,professional.course,no,yes,no
27723,51,unemployed,married,basic.6y,no,no,no
28781,51,blue-collar,married,basic.6y,unknown,yes,no
29457,51,blue-collar,married,basic.9y,no,no,no
30724,51,blue-collar,married,basic.4y,unknown,yes,no
32578,51,blue-collar,married,high.school,no,no,no
39470,51,technician,divorced,high.school,no,no,no
16897,51,retired,married,university.degree,no,yes,yes
21095,51,housemaid,married,basic.4y,unknown,no,yes
25087,51,technician,married,professional.course,no,no,no
27249,51,unemployed,married,professional.course,no,no,no
31911,51,blue-collar,married,basic.9y,unknown,no,no
36913,51,admin.,divorced,unknown,no,yes,no
38842,51,housemaid,divorced,high.school,no,yes,no
14303,51,admin.,married,university.degree,no,yes,no
17288,51,retired,married,university.degree,no,no,no
21471,51,management,married,professional.course,unknown,yes,no
22534,51,management,married,university.degree,no,no,no
28211,51,blue-collar,married,high.school,no,no,no
35805,51,self-employed,married,university.degree,unknown,no,no
13020,51,admin.,married,illiterate,unknown,no,no
17609,51,retired,married,basic.4y,no,no,no
27127,51,technician,married,high.school,no,no,no
27765,51,unemployed,married,high.school,no,yes,no
30958,51,blue-collar,married,basic.4y,unknown,yes,no
33117,51,blue-collar,married,basic.6y,no,unknown,unknown
621,51,admin.,single,basic.6y,no,no,no
2680,51,admin.,single,university.degree,no,no,no
10111,51,blue-collar,single,basic.4y,unknown,no,no
12191,51,admin.,married,basic.9y,no,yes,no
14355,51,admin.,married,university.degree,no,no,no
16641,51,admin.,married,university.degree,no,yes,no
18469,51,services,married,unknown,no,yes,no
22010,51,management,married,university.degree,unknown,no,no
24990,51,technician,married,professional.course,no,yes,no
26479,51,technician,married,professional.course,no,yes,no
26773,51,technician,married,high.school,no,yes,no
29374,51,blue-collar,married,basic.9y,unknown,no,yes
31899,51,blue-collar,married,basic.4y,unknown,yes,yes
32299,51,blue-collar,married,basic.4y,unknown,no,no
2309,51,admin.,single,university.degree,unknown,yes,yes
22066,51,management,married,university.degree,no,yes,no
22953,51,management,married,unknown,no,yes,no
39529,51,technician,divorced,unknown,unknown,no,no
40618,51,blue-collar,divorced,basic.9y,no,yes,no
5,51,admin.,single,basic.6y,no,no,no
15514,51,admin.,married,basic.4y,unknown,no,no
22068,51,management,married,university.degree,no,yes,no
22350,51,management,married,high.school,no,no,no
24676,51,technician,married,university.degree,unknown,yes,yes
26507,51,technician,married,professional.course,no,yes,no
27722,51,unemployed,married,basic.6y,no,yes,no
28174,51,blue-collar,married,basic.9y,unknown,yes,no
32579,51,blue-collar,married,basic.4y,no,yes,yes
39371,51,technician,divorced,professional.course,no,no,no
14823,51,admin.,married,high.school,no,yes,no
18584,51,services,married,high.school,unknown,yes,no
27358,51,unemployed,married,high.school,unknown,yes,no
37160,51,admin.,divorced,university.degree,no,no,no
13155,51,admin.,married,professional.course,no,yes,no
25831,51,technician,married,high.school,no,yes,no
30876,51,blue-collar,married,basic.9y,unknown,no,no
32550,51,blue-collar,married,basic.9y,unknown,yes,no
32566,51,blue-collar,married,basic.9y,no,no,no
35453,51,entrepreneur,married,professional.course,unknown,no,no
37310,51,admin.,divorced,university.degree,unknown,yes,no
38571,51,services,divorced,high.school,no,no,no
39596,51,technician,divorced,high.school,unknown,no,no
40619,51,blue-collar,divorced,basic.9y,no,yes,no
218,51,admin.,single,basic.6y,no,yes,no
2370,51,admin.,single,university.degree,no,yes,yes
14354,51,admin.,married,university.degree,no,yes,no
26292,51,technician,married,professional.course,unknown,no,no
27384,51,unemployed,married,basic.9y,unknown,no,no
29010,51,blue-collar,married,basic.4y,no,yes,no
36681,51,admin.,divorced,university.degree,unknown,no,no
37433,51,admin.,divorced,university.degree,no,no,no
40457,51,blue-collar,divorced,unknown,unknown,no,no
16909,51,retired,married,basic.9y,no,yes,no
18581,51,services,married,high.school,no,yes,no
20659,51,services,married,high.school,no,yes,no
29954,51,blue-collar,married,basic.4y,unknown,yes,no
34125,51,blue-collar,married,basic.4y,no,yes,yes
37575,51,admin.,divorced,professional.course,no,no,no
14810,51,admin.,married,high.school,no,no,no
22570,51,management,married,basic.4y,no,no,no
32042,51,blue-collar,married,basic.4y,unknown,no,no
35053,51,entrepreneur,married,basic.6y,unknown,yes,yes
35327,51,entrepreneur,married,illiterate,no,yes,no
35568,51,entrepreneur,married,basic.4y,no,no,no
14816,51,admin.,married,university.degree,no,no,no
18323,51,unknown,married,unknown,unknown,yes,no
18667,51,services,married,high.school,unknown,yes,yes
22245,51,management,married,basic.9y,no,no,no
22383,51,management,married,high.school,unknown,yes,no
27291,51,unemployed,married,professional.course,no,no,no
32989,51,blue-collar,married,basic.9y,no,yes,no
33535,51,blue-collar,married,university.degree,no,yes,no
34657,51,entrepreneur,married,basic.4y,no,no,no
34666,51,entrepreneur,married,basic.4y,unknown,yes,no
36850,51,admin.,divorced,high.school,unknown,no,no
37323,51,admin.,divorced,university.degree,unknown,no,no
38659,51,services,divorced,high.school,unknown,no,no
24064,51,technician,married,university.degree,no,yes,no
25171,51,technician,married,high.school,unknown,no,no
25224,51,technician,married,university.degree,unknown,no,no
25834,51,technician,married,university.degree,no,yes,no
27244,51,unemployed,married,basic.9y,unknown,yes,no
28546,51,blue-collar,married,basic.9y,no,no,no
33866,51,blue-collar,married,basic.6y,no,yes,no
36189,51,self-employed,married,basic.4y,no,no,no
40433,51,blue-collar,divorced,unknown,unknown,no,no
2695,51,admin.,single,university.degree,no,yes,yes
3279,51,admin.,single,university.degree,no,no,no
14833,51,admin.,married,basic.6y,no,yes,no
17206,51,retired,married,university.degree,unknown,no,no
26743,51,technician,married,professional.course,no,yes,no
31706,51,blue-collar,married,basic.4y,no,no,no
32301,51,blue-collar,married,basic.4y,unknown,yes,no
34503,51,blue-collar,married,basic.9y,no,yes,no
14935,51,admin.,married,high.school,no,yes,no
17097,51,retired,married,basic.9y,no,yes,no
18925,51,services,married,high.school,unknown,yes,no
20629,51,services,married,high.school,no,no,no
25165,51,technician,married,professional.course,unknown,yes,no
27416,51,unemployed,married,professional.course,unknown,yes,yes
33288,51,blue-collar,married,basic.9y,unknown,yes,yes
34826,51,entrepreneur,married,professional.course,no,no,no
137,51,admin.,single,basic.6y,no,no,no
12796,51,admin.,married,high.school,no,no,no
15671,51,admin.,married,high.school,unknown,no,no
23148,51,management,married,university.degree,no,no,no
28029,51,blue-collar,married,basic.9y,no,no,no
29071,51,blue-collar,married,basic.9y,unknown,no,no
33038,51,blue-collar,married,basic.4y,no,yes,no
35454,51,entrepreneur,married,professional.course,unknown,no,no
36259,51,self-employed,married,university.degree,unknown,no,no
37846,51,admin.,divorced,high.school,no,yes,no
38262,51,services,divorced,professional.course,no,yes,no
1282,51,admin.,single,university.degree,no,no,no
19497,51,services,married,high.school,unknown,yes,yes
21621,51,management,married,university.degree,unknown,no,yes
22394,51,management,married,university.degree,no,yes,no
22449,51,management,married,university.degree,no,no,no
27916,51,blue-collar,married,basic.4y,unknown,yes,yes
35616,51,self-employed,married,university.degree,unknown,no,no
40112,51,unemployed,divorced,high.school,unknown,yes,no
12479,51,admin.,married,basic.9y,no,no,no
13830,51,admin.,married,high.school,no,yes,no
18582,51,services,married,high.school,no,yes,no
19241,51,services,married,high.school,no,yes,no
20661,51,services,married,high.school,no,yes,no
24140,51,technician,married,professional.course,unknown,no,no
30878,51,blue-collar,married,basic.9y,unknown,yes,no
12464,51,admin.,married,university.degree,unknown,yes,no
21932,51,management,married,basic.4y,no,yes,no
22770,51,management,married,high.school,unknown,no,no
27216,51,unemployed,married,high.school,no,yes,no
34402,51,blue-collar,married,professional.course,no,yes,no
37951,51,retired,divorced,professional.course,no,yes,no
39852,51,technician,divorced,professional.course,no,yes,yes
40726,51,blue-collar,divorced,basic.4y,no,no,yes
14874,51,admin.,married,university.degree,no,yes,no
18501,51,services,married,high.school,no,yes,no
21833,51,management,married,university.degree,no,yes,yes
23142,51,management,married,university.degree,no,no,no
25667,51,technician,married,professional.course,no,yes,yes
26481,51,technician,married,professional.course,no,yes,no
26958,51,technician,married,professional.course,no,yes,no
30246,51,blue-collar,married,basic.4y,unknown,yes,no
32047,51,blue-collar,married,basic.6y,no,no,no
32052,51,blue-collar,married,basic.4y,unknown,no,no
33113,51,blue-collar,married,professional.course,unknown,yes,no
33959,51,blue-collar,married,basic.4y,no,no,no
13443,51,admin.,married,basic.9y,unknown,yes,no
20660,51,services,married,high.school,no,no,yes
22071,51,management,married,university.degree,no,no,yes
16938,51,retired,married,basic.9y,no,unknown,unknown
17153,51,retired,married,basic.9y,unknown,yes,no
24506,51,technician,married,high.school,no,no,yes
26480,51,technician,married,professional.course,no,yes,yes
28697,51,blue-collar,married,basic.9y,unknown,no,no
32116,51,blue-collar,married,basic.4y,no,yes,no
33299,51,blue-collar,married,basic.9y,no,yes,no
37071,51,admin.,divorced,university.degree,no,no,no
39793,51,technician,divorced,high.school,no,yes,no
39853,51,technician,divorced,professional.course,no,no,no
1610,51,admin.,single,university.degree,no,no,no
11682,51,admin.,married,high.school,unknown,yes,no
15906,51,admin.,married,high.school,no,no,yes
16170,51,admin.,married,university.degree,no,no,no
17407,51,retired,married,basic.9y,no,yes,no
19215,51,services,married,basic.9y,no,yes,no
22022,51,management,married,university.degree,unknown,no,yes
23471,51,management,married,university.degree,no,yes,no
25347,51,technician,married,professional.course,no,yes,no
30323,51,blue-collar,married,basic.4y,unknown,no,no
38884,51,housemaid,divorced,high.school,unknown,no,no
40062,51,unemployed,divorced,university.degree,unknown,yes,yes
14196,51,admin.,married,university.degree,unknown,yes,no
19500,51,services,married,high.school,unknown,yes,no
31248,51,blue-collar,married,basic.4y,unknown,no,no
3326,51,admin.,single,high.school,no,yes,no
9685,51,blue-collar,single,basic.9y,unknown,yes,no
13156,51,admin.,married,professional.course,no,no,no
15060,51,admin.,married,university.degree,no,yes,no
21116,51,housemaid,married,basic.4y,unknown,no,no
23639,51,technician,married,professional.course,no,yes,no
